ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
480/240,0.003,0.000,0.020,0.000,C:\Users\joy_c\anaconda3\lib\inspect.py:2206(_signature_from_callable)
3084,0.003,0.000,0.005,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\core.py:73(__cmp__)
4649,0.003,0.000,0.003,0.000,{built-in method numpy.core._multiarray_umath.normalize_axis_index}
695,0.003,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\chemicals\volume.py:1072(COSTALD_compressed)
90/60,0.003,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermo\utils\t_dependent_property.py:1063(__repr__)
1008,0.003,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\mpmath\libmp\libintmath.py:131(bin_to_radix)
240,0.003,0.000,0.009,0.000,C:\Users\joy_c\anaconda3\lib\inspect.py:2112(_signature_from_function)
1322/669,0.003,0.000,0.006,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\expr.py:404(is_number)
1,0.003,0.003,9.873,9.873,C:\Users\joy_c\anaconda3\lib\site-packages\scipy\integrate\_ivp\ivp.py:156(solve_ivp)
1714,0.003,0.000,0.003,0.000,{built-in method math.ldexp}
840,0.003,0.000,0.006,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermo\vapor_pressure.py:365(calculate)
390,0.003,0.000,0.014,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\scipy\integrate\_ivp\common.py:59(norm)
3650,0.003,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\sympify.py:14(__init__)
3330,0.003,0.000,0.018,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numpy\core\_methods.py:59(_all)
1877,0.003,0.000,0.006,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\numbers.py:2074(_as_mpf_val)
2005,0.003,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\mpmath\libmp\libmpf.py:574(mpf_cmp)
10,0.003,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\textwrap.py:233(_wrap_chunks)
106,0.003,0.000,0.010,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\indexer.py:975(by_mass)
1414,0.003,0.000,0.008,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\basic.py:2052(_make_find_query)
2828,0.003,0.000,0.011,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\basic.py:1521(<genexpr>)
2023,0.003,0.000,0.017,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\mul.py:1990(<lambda>)
480,0.003,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\inspect.py:2760(__init__)
2326,0.003,0.000,0.011,0.000,C:/Users/joy_c/Dropbox/PhD/Research/QSD/codes_developing/biosteam\biosteam\utils\stream_filters.py:65(feeds)
556,0.003,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\chemicals\volume.py:942(SNM0)
842,0.003,0.000,0.037,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermo\utils\tp_dependent_property.py:207(TP_dependent_property)
870,0.003,0.000,0.014,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\function.py:62(_coeff_isneg)
5422,0.003,0.000,0.003,0.000,{method 'startswith' of 'str' objects}
1909,0.003,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\add.py:873(_eval_subs)
106,0.003,0.000,0.005,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\free_properties\_property_array.py:180(__setitem__)
320,0.002,0.000,0.034,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\assumptions.py:424(__init__)
1226/1222,0.002,0.000,0.016,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\numbers.py:2198(__mul__)
1327,0.002,0.000,0.006,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\sympify.py:58(_is_numpy_instance)
2221,0.002,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\mpmath\libmp\libmpf.py:663(mpf_neg)
387,0.002,0.000,0.025,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\scipy\integrate\_ivp\rk.py:108(_estimate_error_norm)
809,0.002,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\indexer.py:971(MassFlowProperty)
3684,0.002,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\numbers.py:1215(_hashable_content)
11,0.002,0.000,0.002,0.000,{built-in method nt.stat}
41,0.002,0.000,0.016,0.000,{built-in method builtins.__build_class__}
2324,0.002,0.000,0.002,0.000,C:/Users/joy_c/Dropbox/PhD/Research/QSD/codes_developing/QSDsan\qsdsan\sanunits\_clarifier.py:358(ODE)
2721,0.002,0.000,0.002,0.000,{built-in method math.log}
1434,0.002,0.000,0.045,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\thermo\tp_dependent_property.py:19(__call__)
21,0.002,0.000,0.011,0.001,{method 'write' of '_io.TextIOWrapper' objects}
412/313,0.002,0.000,0.071,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\assumptions.py:464(_ask)
1008,0.002,0.000,0.002,0.000,{built-in method gmpy2.digits}
3510,0.002,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\logic.py:92(fuzzy_bool)
1714,0.002,0.000,0.010,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\numbers.py:1236(_as_mpf_val)
240,0.002,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\inspect.py:3045(__str__)
6500,0.002,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\basic.py:686(func)
500,0.002,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\functions\elementary\exponential.py:203(__instancecheck__)
21,0.002,0.000,0.002,0.000,{method 'dot' of 'numpy.ndarray' objects}
1360,0.002,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\basic.py:1806(<genexpr>)
813,0.002,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\polys\orderings.py:200(monomial_key)
169,0.002,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\mpmath\ctx_mp_python.py:47(__new__)
867,0.002,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\printing\codeprinter.py:361(_print_Symbol)
556,0.002,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\chemicals\vapor_pressure.py:2031(Ambrose_Walton)
2029,0.002,0.000,0.004,0.000,{method 'pop' of 'dict' objects}
4653,0.002,0.000,0.002,0.000,{built-in method _operator.index}
960,0.002,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\inspect.py:2477(__init__)
2411,0.002,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\indexer.py:104(data)
275,0.002,0.000,5.169,0.019,C:\Users\joy_c\anaconda3\lib\site-packages\scipy\integrate\_ivp\base.py:159(step)
1033,0.002,0.000,0.009,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\operations.py:111(_new_rawargs)
11,0.002,0.000,0.041,0.004,C:\Users\joy_c\anaconda3\lib\site-packages\flexsolve\bounded_solvers.py:176(IQ_interpolation)
1728,0.002,0.000,0.027,0.000,C:/Users/joy_c/Dropbox/PhD/Research/QSD/codes_developing/QSDsan\qsdsan\_waste_stream.py:831(<genexpr>)
1008,0.002,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\mpmath\libmp\libintmath.py:171(numeral_gmpy)
1542,0.002,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\core.py:101(__gt__)
68,0.002,0.000,0.007,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\sets\sets.py:1762(__new__)
436,0.002,0.000,0.078,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\mul.py:1976(as_ordered_factors)
2970,0.002,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\compatibility.py:207(is_sequence)
66,0.002,0.000,0.011,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\_stream.py:599(set_flow)
2480,0.002,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\assumptions.py:444(as_property)
40,0.002,0.000,0.049,0.001,C:/Users/joy_c/Dropbox/PhD/Research/QSD/codes_developing/QSDsan\qsdsan\_waste_stream.py:786(mix_from)
90,0.002,0.000,0.058,0.001,C:/Users/joy_c/Dropbox/PhD/Research/QSD/codes_developing/QSDsan\qsdsan\_component.py:587(get_missing_properties)
2617,0.002,0.000,0.002,0.000,{method 'insert' of 'list' objects}
3971,0.002,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\sympify.py:64(<genexpr>)
1714,0.002,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\expr.py:1154(<lambda>)
1008,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\mpmath\libmp\libmpf.py:509(to_fixed)
373,0.001,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\numbers.py:1862(__eq__)
1756,0.001,0.000,0.002,0.000,{method 'setdefault' of 'dict' objects}
868,0.001,0.000,0.015,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\printing\precedence.py:61(precedence_Mul)
2541,0.001,0.000,0.001,0.000,{method 'values' of 'dict' objects}
11,0.001,0.000,0.053,0.005,C:/Users/joy_c/Dropbox/PhD/Research/QSD/codes_developing/QSDsan\qsdsan\_waste_stream.py:910(set_flow_by_concentration)
3227/1348,0.001,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\expr.py:455(<genexpr>)
2324,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numpy\core\numeric.py:1467(<listcomp>)
6163,0.001,0.000,0.001,0.000,{built-in method builtins.setattr}
3078,0.001,0.000,0.001,0.000,{method 'item' of 'numpy.ndarray' objects}
4648,0.001,0.000,0.001,0.000,C:/Users/joy_c/Dropbox/PhD/Research/QSD/codes_developing/QSDsan\qsdsan\sanunits\_bst_units.py:213(dy_dt)
1363,0.001,0.000,0.001,0.000,{method 'mro' of 'type' objects}
841,0.001,0.000,0.001,0.000,{built-in method math.sqrt}
240,0.001,0.000,0.028,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\base\functor.py:30(display_asfunctor)
1239,0.001,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\power.py:910(as_base_exp)
625,0.001,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\numbers.py:827(as_coeff_Mul)
920/489,0.001,0.000,0.020,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\decorators.py:88(__sympifyit_wrapper)
6,0.001,0.000,0.001,0.000,{method 'read' of '_io.BufferedReader' objects}
1234,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\printing\printer.py:282(order)
2,0.001,0.001,0.001,0.001,{built-in method marshal.loads}
1965,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\mpmath\libmp\libmpf.py:692(mpf_sign)
1339,0.001,0.000,0.024,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\basic.py:926(<lambda>)
1876,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\logic\boolalg.py:435(<lambda>)
1942,0.001,0.000,0.001,0.000,{method 'join' of 'str' objects}
3120,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numpy\core\multiarray.py:716(dot)
260/254,0.001,0.000,0.012,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\numbers.py:1305(__mul__)
2527,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\expr.py:1169(<genexpr>)
1714,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\expr.py:1092(<listcomp>)
132,0.001,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\logic.py:115(fuzzy_and)
2850/180,0.001,0.000,0.022,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\chemicals\utils.py:198(<genexpr>)
1542,0.001,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\core.py:96(__lt__)
668,0.001,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numba\core\event.py:227(notify)
133,0.001,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\indexer.py:422(get_phase_and_composition)
3360,0.001,0.000,0.001,0.000,{method 'pop' of 'list' objects}
8,0.001,0.000,0.010,0.001,C:\Users\joy_c\anaconda3\lib\site-packages\numba\core\codegen.py:1063(<setcomp>)
2615,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\power.py:356(exp)
821/470,0.001,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermo\utils\t_dependent_property.py:2530(T_dependent_property_integral)
648,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermo\utils\t_dependent_property.py:1850(_base_calculate)
155,0.001,0.000,0.010,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\mul.py:2026(_keep_coeff)
240,0.001,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\inspect.py:1800(_signature_bound_method)
2010,0.001,0.000,0.001,0.000,{built-in method gmpy2.bit_length}
217/177,0.001,0.000,0.096,0.001,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\printing\str.py:298(<listcomp>)
2165,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\expr.py:1990(as_base_exp)
1751,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\inspect.py:487(getmro)
80/5,0.001,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\symbol.py:555(symbols)
1339,0.001,0.000,0.038,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\basic.py:925(<lambda>)
1558,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\random.py:250(_randbelow_with_getrandbits)
40,0.001,0.000,0.012,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\_stream.py:252(__init__)
764,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\compatibility.py:149(iterable)
68,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\function.py:270(__new__)
878,0.001,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\mul.py:466(<listcomp>)
275,0.001,0.000,0.030,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1281(searchsorted)
470,0.001,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermo\heat_capacity.py:996(calculate_integral)
842,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermo\volume.py:702(test_method_validity_P)
2324,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numpy\lib\function_base.py:4491(_insert_dispatcher)
169,0.001,0.000,0.007,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\numbers.py:1268(_eval_is_extended_negative)
390,0.001,0.000,0.011,0.000,<__array_function__ internals>:2(norm)
80,0.001,0.000,0.442,0.006,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\printing\codeprinter.py:70(doprint)
217/177,0.001,0.000,0.091,0.001,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\printing\codeprinter.py:490(<listcomp>)
602,0.001,0.000,0.002,0.000,{built-in method _abc._abc_instancecheck}
1054,0.001,0.000,0.001,0.000,{method 'rstrip' of 'str' objects}
270,0.001,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\matrices\matrices.py:1817(key2ij)
5,0.001,0.000,0.875,0.175,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\utilities\lambdify.py:174(lambdify)
787,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\numbers.py:1285(__bool__)
57/30,0.001,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\codegen\ast.py:204(__new__)
182,0.001,0.000,0.051,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\mixture\ideal_mixture_model.py:55(__call__)
668,0.001,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numba\core\event.py:193(broadcast)
306,0.001,0.000,0.030,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:52(_wrapfunc)
2324,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numpy\core\numeric.py:1400(_moveaxis_dispatcher)
1797,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\operations.py:59(<genexpr>)
344,0.001,0.000,0.011,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\numbers.py:1736(__mul__)
1821,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\power.py:352(base)
21,0.001,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\scipy\integrate\_ivp\rk.py:534(_call_impl)
68,0.001,0.000,0.011,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\function.py:450(__new__)
480,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\inspect.py:493(unwrap)
67,0.001,0.000,0.002,0.000,C:/Users/joy_c/Dropbox/PhD/Research/QSD/codes_developing/QSDsan\qsdsan\_waste_stream.py:750(copy_like)
76,0.001,0.000,0.381,0.005,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\_print_helpers.py:27(__str__)
169,0.001,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\mpmath\ctx_mp_python.py:167(_cmp)
1660,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\printing\str.py:761(_print_Symbol)
3006,0.001,0.000,0.001,0.000,{method 'keys' of 'dict' objects}
1544,0.001,0.000,0.001,0.000,{built-in method math.exp}
147,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\basic.py:928(<listcomp>)
1036,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\operations.py:107(<genexpr>)
169,0.001,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\numbers.py:1232(num)
86,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\printing\printer.py:257(__init__)
1096,0.001,0.000,0.001,0.000,{method 'index' of 'list' objects}
240,0.001,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\base\functor.py:70(var_with_units)
275,0.001,0.000,0.032,0.000,<__array_function__ internals>:2(searchsorted)
1797,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\operations.py:63(<genexpr>)
960,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\enum.py:278(__call__)
334,0.001,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numba\core\event.py:374(start_event)
139,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\chemicals\dippr.py:1135(EQ116)
720,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\inspect.py:2561(__str__)
668,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numba\core\event.py:84(__init__)
61,0.001,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\llvmlite\binding\module.py:244(_next)
97,0.001,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\random.py:293(shuffle)
1307,0.001,0.000,0.001,0.000,{built-in method math.frexp}
1009,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\printing\str.py:257(<genexpr>)
1011,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\evalf.py:1292(<lambda>)
572,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\matrices\common.py:3214(a2idx)
813,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\expr.py:1186(<listcomp>)
334,0.001,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numba\core\event.py:388(end_event)
278,0.001,0.000,0.035,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\assumptions.py:436(copy)
1240,0.001,0.000,0.001,0.000,{method 'get' of 'mappingproxy' objects}
677,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\expr.py:3466(as_coeff_Mul)
1414,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\basic.py:2059(<lambda>)
176/6,0.001,0.000,0.001,0.000,{built-in method _abc._abc_subclasscheck}
1568,0.001,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\chemicals\utils.py:188(<genexpr>)
217/197,0.001,0.000,0.197,0.001,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\printing\str.py:299(<listcomp>)
190,0.001,0.000,0.053,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\base\phase_handle.py:83(__call__)
240,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\inspect.py:1838(_signature_is_functionlike)
1200,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\inspect.py:2809(<genexpr>)
340,0.001,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\numbers.py:2960(__hash__)
1206,0.001,0.000,0.001,0.000,{built-in method builtins.iter}
15,0.001,0.000,0.001,0.000,{pandas._libs.lib.maybe_convert_objects}
11,0.001,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\_chemical.py:727(rho)
1008,0.001,0.000,0.001,0.000,C:/Users/joy_c/Dropbox/PhD/Research/QSD/codes_developing/QSDsan\qsdsan\_waste_stream.py:81(to_float)
217/197,0.001,0.000,0.186,0.001,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\printing\codeprinter.py:491(<listcomp>)
30,0.001,0.000,0.006,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\matrices\matrices.py:1102(<listcomp>)
1,0.001,0.001,0.019,0.019,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\codegen\ast.py:1(<module>)
2,0.000,0.000,0.058,0.029,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\_chemicals.py:513(_compile)
5,0.000,0.000,3.627,0.725,C:/Users/joy_c/Dropbox/PhD/Research/QSD/codes_developing/QSDsan\qsdsan\_process.py:562(<listcomp>)
602,0.000,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\abc.py:96(__instancecheck__)
1682,0.000,0.000,0.000,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\logic\boolalg.py:402(__bool__)
277,0.000,0.000,0.000,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\operations.py:78(<listcomp>)
4,0.000,0.000,0.001,0.000,{built-in method _pickle.loads}
1714,0.000,0.000,0.000,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\polys\orderings.py:43(__call__)
1545,0.000,0.000,0.000,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\_chemical.py:847(ID)
332,0.000,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\llvmlite\binding\ffi.py:73(__exit__)
90/60,0.000,0.000,0.022,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermo\utils\t_dependent_property.py:1048(__hash__)
332,0.000,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\llvmlite\binding\ffi.py:67(__enter__)
275,0.000,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\assumptions.py:439(generator)
703,0.000,0.000,0.000,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\evalf.py:1296(<lambda>)
20/10,0.000,0.000,0.002,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\pandas\core\indexes\base.py:375(__new__)
390,0.000,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numpy\linalg\linalg.py:112(isComplexType)
240,0.000,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\inspect.py:90(ismethoddescriptor)
5,0.000,0.000,0.070,0.014,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\utilities\lambdify.py:1103(_preprocess)
676,0.000,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numba\core\event.py:50(_guard_kind)
470,0.000,0.000,0.004,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\base\functor.py:269(__call__)
334,0.000,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numba\core\event.py:254(on_end)
68,0.000,0.000,0.008,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\function.py:214(nargs)
648,0.000,0.000,0.000,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermo\utils\t_dependent_property.py:204(f)
66,0.000,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\indexer.py:319(__setitem__)
703,0.000,0.000,0.000,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\numbers.py:2737(__neg__)
80,0.000,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\printing\codeprinter.py:86(_handle_assign_to)
2,0.000,0.000,0.003,0.001,C:\Users\joy_c\anaconda3\lib\site-packages\numba\core\caching.py:505(_load_index)
302,0.000,0.000,0.003,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\matrices\dense.py:62(__getitem__)
270,0.000,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\matrices\matrices.py:1832(<listcomp>)
314/42,0.000,0.000,0.017,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\decorators.py:129(binary_op_wrapper)
21,0.000,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\numpy\lib\shape_base.py:1171(tile)
68,0.000,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\basic.py:517(as_dummy)
312/310,0.000,0.000,0.012,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\sympy\core\decorators.py:254(_func)
135,0.000,0.000,0.000,0.000,{method 'copy' of 'numpy.ndarray' objects}
67,0.000,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\thermosteam\indexer.py:374(copy_like)
169,0.000,0.000,0.001,0.000,C:\Users\joy_c\anaconda3\lib\site-packages\mpmath\ctx_mp_python.py:98(mpf_convert_rhs)
