	Time	Q_in	S_I	S_S	X_I	X_S	X_BH	X_BA	X_P	S_O	S_NO	S_NH	S_ND	X_ND	S_ALK
817	8.163976	42643.31596	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.244001569	0.01	43.758	9.4248	14.1372	30
818	8.1716937	40645.78328	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.238255957	0.01	42.874	9.2344	13.8516	30
819	8.1850313	37795.23692	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.232420184	0.01	42.874	9.2344	13.8516	30
820	8.1924146	38122.91674	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.24596188	0.01	42.874	9.2344	13.8516	30
821	8.2010435	39620.78152	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.291558304	0.01	42.874	9.2344	13.8516	30
822	8.21423	41982.93608	60.69	182.07	14.596	73.08	9.744	0.01	0.01	0.45945121	0.01	41.548	8.9488	13.4232	30
823	8.2225376	42688.73527	60.69	182.07	14.596	73.08	9.744	0.01	0.01	0.585332591	0.01	41.548	8.9488	13.4232	30
824	8.2309841	43414.36029	60.69	182.07	14.596	73.08	9.744	0.01	0.01	0.660257328	0.01	41.548	8.9488	13.4232	30
825	8.241015	43289.81641	60.69	182.07	14.596	73.08	9.744	0.01	0.01	0.666426748	0.01	41.548	8.9488	13.4232	30
826	8.2505004	40855.5294	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.776385337	0.01	40.664	8.7584	13.1376	30
827	8.2603224	41041.47824	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.90255022	0.01	40.664	8.7584	13.1376	30
828	8.2700877	43763.97215	57.8	173.4	13.9	69.6	9.28	0.01	0.01	1.067718021	0.01	40.664	8.7584	13.1376	30
829	8.2804685	42523.25442	57.8	173.4	13.9	69.6	9.28	0.01	0.01	1.175992756	0.01	40.664	8.7584	13.1376	30
830	8.2903409	44969.36353	57.8	173.4	13.9	69.6	9.28	0.01	0.01	1.261173864	0.01	40.664	8.7584	13.1376	30
831	8.3003773	44876.92803	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	1.332431843	0.01	39.338	8.4728	12.7092	30
832	8.3112851	42644.18176	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	1.12532621	0.01	39.338	8.4728	12.7092	30
833	8.3212216	75064.46638	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	0.90016364	0.01	39.338	8.4728	12.7092	30
834	8.3326565	111793.7887	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	0.725167685	0.01	39.338	8.4728	12.7092	30
835	8.3421067	112916.8309	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.697837064	0.01	38.454	8.2824	12.4236	30
836	8.3527266	109914.6057	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.663566455	0.01	38.454	8.2824	12.4236	30
837	8.3610539	111992.8509	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.597584517	0.01	38.454	8.2824	12.4236	30
838	8.3717391	115069.8475	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.544162312	0.01	38.454	8.2824	12.4236	30
839	8.3835626	116247.6369	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.526345242	0.01	40.222	8.6632	12.9948	30
840	8.3920102	115310.5541	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.4766382	0.01	40.222	8.6632	12.9948	30
841	8.4002678	106526.0958	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.44916045	0.01	40.222	8.6632	12.9948	30
842	8.412294	62825.33311	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.457517216	0.01	40.222	8.6632	12.9948	30
843	8.4208401	40153.64177	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.463554172	0.01	45.084	9.7104	14.5656	30
844	8.4318511	39854.87862	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.516376253	0.01	45.084	9.7104	14.5656	30
845	8.4405226	38978.52414	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.62023341	0.01	45.084	9.7104	14.5656	30
846	8.4520621	41875.96759	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.760704303	0.01	45.084	9.7104	14.5656	30
847	8.4602466	41480.16768	72.25	216.75	17.38	87	11.6	0.01	0.01	0.856014793	0.01	48.178	10.3768	15.5652	30
848	8.4731892	39893.25585	72.25	216.75	17.38	87	11.6	0.01	0.01	1.067439766	0.01	48.178	10.3768	15.5652	30
849	8.4801973	40730.99906	72.25	216.75	17.38	87	11.6	0.01	0.01	1.141511742	0.01	48.178	10.3768	15.5652	30
850	8.4901392	40263.71657	72.25	216.75	17.38	87	11.6	0.01	0.01	1.296492962	0.01	48.178	10.3768	15.5652	30
851	8.5015614	39572.85544	79.475	238.425	19.12	95.7	12.76	0.01	0.01	1.463767389	0.01	49.946	10.7576	16.1364	30
852	8.5101471	38977.55088	79.475	238.425	19.12	95.7	12.76	0.01	0.01	1.565066825	0.01	49.946	10.7576	16.1364	30
853	8.5207003	39742.81835	79.475	238.425	19.12	95.7	12.76	0.01	0.01	1.723123719	0.01	49.946	10.7576	16.1364	30
854	8.530639	41041.50279	79.475	238.425	19.12	95.7	12.76	0.01	0.01	1.894106078	0.01	49.946	10.7576	16.1364	30
855	8.5404662	40882.31523	79.475	238.425	19.12	95.7	12.76	0.01	0.01	1.895991333	0.01	49.946	10.7576	16.1364	30
856	8.5520169	42843.17151	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	1.952481673	0.01	48.62	10.472	15.708	30
857	8.5610643	41359.30258	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	1.973351332	0.01	48.62	10.472	15.708	30
858	8.5703845	42522.611	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	1.777533114	0.01	48.62	10.472	15.708	30
859	8.580654	41329.59182	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	1.703558869	0.01	48.62	10.472	15.708	30
860	8.5916022	43594.81592	85.255	255.765	20.512	102.66	13.688	0.01	0.01	1.407359217	0.01	45.968	9.9008	14.8512	30
861	8.6026062	43388.11569	85.255	255.765	20.512	102.66	13.688	0.01	0.01	1.05001211	0.01	45.968	9.9008	14.8512	30
862	8.6101217	42052.68134	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.946789174	0.01	45.968	9.9008	14.8512	30
863	8.6235266	42021.76516	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.782610392	0.01	45.968	9.9008	14.8512	30
864	8.6336256	44744.85701	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.679708643	0.01	45.084	9.7104	14.5656	30
865	8.6421083	46543.31834	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.665316816	0.01	45.084	9.7104	14.5656	30
866	8.6500004	46003.67138	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.628579641	0.01	45.084	9.7104	14.5656	30
867	8.6628924	43954.68318	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.555096917	0.01	45.084	9.7104	14.5656	30
868	8.6711251	44777.46282	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.507832368	0.01	45.084	9.7104	14.5656	30
869	8.6813268	44964.39049	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.428118669	0.01	45.084	9.7104	14.5656	30
870	8.6914876	43902.81274	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.401006104	0.01	45.084	9.7104	14.5656	30
871	8.7007105	45393.07765	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.411165351	0.01	45.084	9.7104	14.5656	30
872	8.7135506	47313.98183	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.391180754	0.01	45.084	9.7104	14.5656	30
873	8.7209769	47636.23111	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.402917434	0.01	45.084	9.7104	14.5656	30
874	8.7300058	48837.55754	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.384482373	0.01	45.084	9.7104	14.5656	30
875	8.7403704	46230.87764	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.39865733	0.01	45.084	9.7104	14.5656	30
876	8.7500139	48120.01435	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.376564122	0.01	46.852	10.0912	15.1368	30
877	8.7604179	44424.91326	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.340337597	0.01	46.852	10.0912	15.1368	30
878	8.7703277	47203.39444	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.334862798	0.01	46.852	10.0912	15.1368	30
879	8.780263	44011.79296	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.375728945	0.01	46.852	10.0912	15.1368	30
880	8.7902858	44721.2458	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.381265781	0.01	46.852	10.0912	15.1368	30
881	8.803096	47063.4522	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.290757195	0.01	47.294	10.1864	15.2796	30
882	8.8112223	48554.39116	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.28608465	0.01	47.294	10.1864	15.2796	30
883	8.8214669	40245.81056	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.32123695	0.01	47.294	10.1864	15.2796	30
884	8.8312039	17287.2879	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.26982313	0.01	47.294	10.1864	15.2796	30
885	8.8407874	6903.146606	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.258701388	0.01	45.526	9.8056	14.7084	30
886	8.8518388	2946.275578	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.271388592	0.01	45.526	9.8056	14.7084	30
887	8.8612441	7843.286385	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.278948044	0.01	45.526	9.8056	14.7084	30
888	8.8706484	31083.9186	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.274744195	0.01	45.526	9.8056	14.7084	30
889	8.88065	44237.4465	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.261213597	0.01	44.2	9.52	14.28	30
890	8.8923743	42300.65079	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.258400908	0.01	44.2	9.52	14.28	30
891	8.9004766	41114.81802	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.253918585	0.01	44.2	9.52	14.28	30
892	8.9114942	32369.296	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.263930769	0.01	44.2	9.52	14.28	30
893	8.9223319	12761.88696	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.267110716	0.01	43.316	9.3296	13.9944	30
894	8.9313821	2523.354008	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.234593665	0.01	43.316	9.3296	13.9944	30
895	8.9416996	15258.5275	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.23621895	0.01	43.316	9.3296	13.9944	30
896	8.9517963	34738.71747	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.2709067	0.01	43.316	9.3296	13.9944	30
897	8.9637789	37668.6121	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.226905236	0.01	43.316	9.3296	13.9944	30
898	8.9704845	39650.83499	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.225914439	0.01	43.316	9.3296	13.9944	30
899	8.9803978	40033.86179	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.337798024	0.01	43.316	9.3296	13.9944	30
900	8.9908474	42502.69789	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.252173714	0.01	43.316	9.3296	13.9944	30
901	9.0000857	42693.07496	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.236707808	0.01	44.2	9.52	14.28	30
902	9.0102746	38127.27083	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.234012127	0.01	44.2	9.52	14.28	30
903	9.0202864	37911.25615	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.240939473	0.01	44.2	9.52	14.28	30
904	9.0310332	41038.61665	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.280066795	0.01	44.2	9.52	14.28	30
905	9.0415483	43539.41688	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.253413365	0.01	44.2	9.52	14.28	30
906	9.0520613	38247.36067	72.25	216.75	17.38	87	11.6	0.01	0.01	0.254022001	0.01	43.758	9.4248	14.1372	30
907	9.0603841	39248.534	72.25	216.75	17.38	87	11.6	0.01	0.01	0.243735787	0.01	43.758	9.4248	14.1372	30
908	9.0709892	37880.0355	72.25	216.75	17.38	87	11.6	0.01	0.01	0.239427733	0.01	43.758	9.4248	14.1372	30
909	9.0825532	41298.69596	72.25	216.75	17.38	87	11.6	0.01	0.01	0.251542173	0.01	43.758	9.4248	14.1372	30
910	9.0904269	42228.75098	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.259099382	0.01	43.316	9.3296	13.9944	30
911	9.1002167	41365.71611	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.23593876	0.01	43.316	9.3296	13.9944	30
912	9.1123692	39021.41059	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.196511282	0.01	43.316	9.3296	13.9944	30
913	9.1226729	39352.40058	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.192270551	0.01	43.316	9.3296	13.9944	30
914	9.1318137	39042.90692	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.209074082	0.01	43.758	9.4248	14.1372	30
915	9.1401987	42716.23137	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.223300656	0.01	43.758	9.4248	14.1372	30
916	9.1503107	45138.68597	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.277588105	0.01	43.758	9.4248	14.1372	30
917	9.1610038	41814.5717	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.411847114	0.01	43.758	9.4248	14.1372	30
918	9.1729783	40332.87029	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.577057594	0.01	42.874	9.2344	13.8516	30
919	9.18135	39760.32001	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.686223161	0.01	42.874	9.2344	13.8516	30
920	9.1917737	40234.66843	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.818478106	0.01	42.874	9.2344	13.8516	30
921	9.2015156	40852.44022	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.938462126	0.01	42.874	9.2344	13.8516	30
922	9.2115591	41535.32704	60.69	182.07	14.596	73.08	9.744	0.01	0.01	1.098862295	0.01	41.548	8.9488	13.4232	30
923	9.220161	42774.43048	60.69	182.07	14.596	73.08	9.744	0.01	0.01	1.276179563	0.01	41.548	8.9488	13.4232	30
924	9.2302181	45711.09371	60.69	182.07	14.596	73.08	9.744	0.01	0.01	1.403850661	0.01	41.548	8.9488	13.4232	30
925	9.2402065	45878.43864	60.69	182.07	14.596	73.08	9.744	0.01	0.01	1.355960073	0.01	41.548	8.9488	13.4232	30
926	9.2500776	41916.48215	57.8	173.4	13.9	69.6	9.28	0.01	0.01	1.073342738	0.01	40.664	8.7584	13.1376	30
927	9.2600927	44245.45992	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.818155365	0.01	40.664	8.7584	13.1376	30
928	9.2703804	40309.21896	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.815878889	0.01	40.664	8.7584	13.1376	30
929	9.280775	42365.61971	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.746000435	0.01	40.664	8.7584	13.1376	30
930	9.2907093	41810.42473	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.704044337	0.01	40.664	8.7584	13.1376	30
931	9.3000248	41774.76376	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	0.654986801	0.01	39.338	8.4728	12.7092	30
932	9.3123222	43096.87529	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	0.580366844	0.01	39.338	8.4728	12.7092	30
933	9.3226501	42760.00278	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	0.606030004	0.01	39.338	8.4728	12.7092	30
934	9.3321265	45052.72405	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	0.536566594	0.01	39.338	8.4728	12.7092	30
935	9.340622	45022.33144	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.486697995	0.01	38.454	8.2824	12.4236	30
936	9.3537749	42666.65958	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.425798092	0.01	38.454	8.2824	12.4236	30
937	9.3637548	43037.41673	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.441037982	0.01	38.454	8.2824	12.4236	30
938	9.3737838	41332.78	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.345202136	0.01	38.454	8.2824	12.4236	30
939	9.3814255	40980.31333	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.328842546	0.01	40.222	8.6632	12.9948	30
940	9.3923574	44907.68485	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.322646354	0.01	40.222	8.6632	12.9948	30
941	9.4009274	46726.62641	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.299227395	0.01	40.222	8.6632	12.9948	30
942	9.4109155	45126.87052	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.265988929	0.01	40.222	8.6632	12.9948	30
943	9.4216228	39727.67312	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.266727041	0.01	45.084	9.7104	14.5656	30
944	9.4318721	38159.05855	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.300919431	0.01	45.084	9.7104	14.5656	30
945	9.4428914	42169.47751	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.286694857	0.01	45.084	9.7104	14.5656	30
946	9.451001	44252.74166	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.262516823	0.01	45.084	9.7104	14.5656	30
947	9.4648823	47642.7314	72.25	216.75	17.38	87	11.6	0.01	0.01	0.263676847	0.01	48.178	10.3768	15.5652	30
948	9.472055	51196.67915	72.25	216.75	17.38	87	11.6	0.01	0.01	0.253963486	0.01	48.178	10.3768	15.5652	30
949	9.4808395	55658.13495	72.25	216.75	17.38	87	11.6	0.01	0.01	0.262251262	0.01	48.178	10.3768	15.5652	30
950	9.4900109	44870.94647	72.25	216.75	17.38	87	11.6	0.01	0.01	0.271642911	0.01	48.178	10.3768	15.5652	30
951	9.5001565	43897.83884	79.475	238.425	19.12	95.7	12.76	0.01	0.01	0.239119432	0.01	49.946	10.7576	16.1364	30
952	9.5103401	41353.09045	79.475	238.425	19.12	95.7	12.76	0.01	0.01	0.248433812	0.01	49.946	10.7576	16.1364	30
953	9.5203413	37997.01006	79.475	238.425	19.12	95.7	12.76	0.01	0.01	0.272133926	0.01	49.946	10.7576	16.1364	30
954	9.5302613	39842.86674	79.475	238.425	19.12	95.7	12.76	0.01	0.01	0.32767029	0.01	49.946	10.7576	16.1364	30
955	9.5401114	39904.4595	79.475	238.425	19.12	95.7	12.76	0.01	0.01	0.502437535	0.01	49.946	10.7576	16.1364	30
956	9.550624	38043.24366	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	0.572605713	0.01	48.62	10.472	15.708	30
957	9.562079	43558.76351	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	0.691049619	0.01	48.62	10.472	15.708	30
958	9.5712411	40568.84483	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	0.792439164	0.01	48.62	10.472	15.708	30
959	9.5830228	38297.86603	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	0.901760838	0.01	48.62	10.472	15.708	30
960	9.5929333	43118.12551	85.255	255.765	20.512	102.66	13.688	0.01	0.01	1.128216998	0.01	45.968	9.9008	14.8512	30
961	9.6017297	41304.15314	85.255	255.765	20.512	102.66	13.688	0.01	0.01	1.27758464	0.01	45.968	9.9008	14.8512	30
962	9.6109861	39276.67356	85.255	255.765	20.512	102.66	13.688	0.01	0.01	1.41040237	0.01	45.968	9.9008	14.8512	30
963	9.6224557	36638.32802	85.255	255.765	20.512	102.66	13.688	0.01	0.01	1.533623542	0.01	45.968	9.9008	14.8512	30
964	9.6312148	37057.65979	85.255	255.765	20.512	102.66	13.688	0.01	0.01	1.533608042	0.01	45.084	9.7104	14.5656	30
965	9.641269	42905.394	85.255	255.765	20.512	102.66	13.688	0.01	0.01	1.413514429	0.01	45.084	9.7104	14.5656	30
966	9.6514395	42968.66559	85.255	255.765	20.512	102.66	13.688	0.01	0.01	1.271627413	0.01	45.084	9.7104	14.5656	30
967	9.6600132	40629.73392	85.255	255.765	20.512	102.66	13.688	0.01	0.01	1.119142707	0.01	45.084	9.7104	14.5656	30
968	9.6717527	41448.55996	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.869694127	0.01	45.084	9.7104	14.5656	30
969	9.6835314	39442.23749	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.766091338	0.01	45.084	9.7104	14.5656	30
970	9.6933972	39708.52306	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.663685171	0.01	45.084	9.7104	14.5656	30
971	9.7024076	30977.69017	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.58569868	0.01	45.084	9.7104	14.5656	30
972	9.7113147	15009.41109	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.572706171	0.01	45.084	9.7104	14.5656	30
973	9.720389	6482.708352	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.546755034	0.01	45.084	9.7104	14.5656	30
974	9.7306783	13811.96852	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.383869176	0.01	45.084	9.7104	14.5656	30
975	9.7405618	42432.14516	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.536499341	0.01	45.084	9.7104	14.5656	30
976	9.7500901	43384.58382	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.52855946	0.01	46.852	10.0912	15.1368	30
977	9.7600383	40400.74975	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.503508596	0.01	46.852	10.0912	15.1368	30
978	9.7707681	38191.58592	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.428755721	0.01	46.852	10.0912	15.1368	30
979	9.7808935	8101.342321	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.447449518	0.01	46.852	10.0912	15.1368	30
980	9.791268	2540.009513	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.367641164	0.01	46.852	10.0912	15.1368	30
981	9.8022576	2361.110962	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.29446692	0.01	47.294	10.1864	15.2796	30
982	9.8124005	2361.110962	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.327883707	0.01	47.294	10.1864	15.2796	30
983	9.8201641	2361.110962	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.307873136	0.01	47.294	10.1864	15.2796	30
984	9.8308173	2361.110962	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.325261696	0.01	47.294	10.1864	15.2796	30
985	9.8408627	24891.48687	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.302672338	0.01	45.526	9.8056	14.7084	30
986	9.8507698	37629.63785	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.259849785	0.01	45.526	9.8056	14.7084	30
987	9.8621598	40079.09067	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.282169164	0.01	45.526	9.8056	14.7084	30
988	9.8707431	25521.60183	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.309338194	0.01	45.526	9.8056	14.7084	30
989	9.8815409	7204.145019	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.308981723	0.01	44.2	9.52	14.28	30
990	9.8921341	2364.046246	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.272801635	0.01	44.2	9.52	14.28	30
991	9.9001769	2361.110962	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.260373468	0.01	44.2	9.52	14.28	30
992	9.9118812	7066.291437	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.263568219	0.01	44.2	9.52	14.28	30
993	9.9205344	10404.15207	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.26914248	0.01	43.316	9.3296	13.9944	30
994	9.9315367	21423.92539	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.275510398	0.01	43.316	9.3296	13.9944	30
995	9.9410907	39137.99216	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.271619594	0.01	43.316	9.3296	13.9944	30
996	9.9512814	40688.31843	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.279866533	0.01	43.316	9.3296	13.9944	30
997	9.9609325	38887.63543	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.277865719	0.01	43.316	9.3296	13.9944	30
998	9.9728675	39788.64282	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.295915841	0.01	43.316	9.3296	13.9944	30
999	9.9800801	37598.38732	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.333944904	0.01	43.316	9.3296	13.9944	30
1000	9.9900486	37449.82744	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.340991829	0.01	43.316	9.3296	13.9944	30
1001	10.000125	42744.49839	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.266520239	0.01	44.2	9.52	14.28	30
1002	10.010082	40856.06883	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.292915761	0.01	44.2	9.52	14.28	30
1003	10.02028	37482.23836	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.25594478	0.01	44.2	9.52	14.28	30
1004	10.030358	35511.71241	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.260172726	0.01	44.2	9.52	14.28	30
1005	10.040577	37079.79837	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.226854764	0.01	44.2	9.52	14.28	30
1006	10.051755	37160.10642	72.25	216.75	17.38	87	11.6	0.01	0.01	0.217936464	0.01	43.758	9.4248	14.1372	30
1007	10.060771	44352.33665	72.25	216.75	17.38	87	11.6	0.01	0.01	0.265521563	0.01	43.758	9.4248	14.1372	30
1008	10.072559	44102.07447	72.25	216.75	17.38	87	11.6	0.01	0.01	0.242745396	0.01	43.758	9.4248	14.1372	30
1009	10.081721	41839.93798	72.25	216.75	17.38	87	11.6	0.01	0.01	0.241447245	0.01	43.758	9.4248	14.1372	30
1010	10.090965	43481.04679	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.245624196	0.01	43.316	9.3296	13.9944	30
1011	10.10254	40790.44724	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.224764234	0.01	43.316	9.3296	13.9944	30
1012	10.11133	38929.88836	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.224663145	0.01	43.316	9.3296	13.9944	30
1013	10.122925	42508.42055	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.239482434	0.01	43.316	9.3296	13.9944	30
1014	10.1335	43722.28787	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.288385317	0.01	43.758	9.4248	14.1372	30
1015	10.145624	44606.95203	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.462275412	0.01	43.758	9.4248	14.1372	30
1016	10.150413	54925.10224	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.511874185	0.01	43.758	9.4248	14.1372	30
1017	10.160435	88297.53872	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.620302849	0.01	43.758	9.4248	14.1372	30
1018	10.170312	117650.6494	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.735527246	0.01	42.874	9.2344	13.8516	30
1019	10.182084	115973.9649	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.831312416	0.01	42.874	9.2344	13.8516	30
