	Time	Q_in	S_I	S_S	X_I	X_S	X_BH	X_BA	X_P	S_O	S_NO	S_NH	S_ND	X_ND	S_ALK
5019	50.180953	41484.511	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	44.135	9.506	14.259	30
5020	50.19091	42900.147	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	44.135	9.506	14.259	30
5021	50.201121	41409.414	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	44.135	9.506	14.259	30
5022	50.212168	41709.441	62.3	186.9	14.26	71.4	9.52	0.01	0.01	0.01	0.01	42.77	9.212	13.818	30
5023	50.22202	39919.176	62.3	186.9	14.26	71.4	9.52	0.01	0.01	0.01	0.01	42.77	9.212	13.818	30
5024	50.231346	40698.573	62.3	186.9	14.26	71.4	9.52	0.01	0.01	0.01	0.01	42.77	9.212	13.818	30
5025	50.24025	43255.612	62.3	186.9	14.26	71.4	9.52	0.01	0.01	0.01	0.01	42.77	9.212	13.818	30
5026	50.250595	39377.637	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.86	9.016	13.524	30
5027	50.260054	38496.101	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.86	9.016	13.524	30
5028	50.27013	41740.681	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.86	9.016	13.524	30
5029	50.280144	43255.614	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.86	9.016	13.524	30
5030	50.29028	41626.754	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.86	9.016	13.524	30
5031	50.300462	42096.284	57.10833333	171.325	13.07	65.45	8.726666667	0.01	0.01	0.01	0.01	40.495	8.722	13.083	30
5032	50.312078	40849	57.10833333	171.325	13.07	65.45	8.726666667	0.01	0.01	0.01	0.01	40.495	8.722	13.083	30
5033	50.32139	42228.023	57.10833333	171.325	13.07	65.45	8.726666667	0.01	0.01	0.01	0.01	40.495	8.722	13.083	30
5034	50.332961	38320.92	57.10833333	171.325	13.07	65.45	8.726666667	0.01	0.01	0.01	0.01	40.495	8.722	13.083	30
5035	50.34017	39653.908	56.36666667	169.1	12.9	64.6	8.613333333	0.01	0.01	0.01	0.01	39.585	8.526	12.789	30
5036	50.351294	42995.665	56.36666667	169.1	12.9	64.6	8.613333333	0.01	0.01	0.01	0.01	39.585	8.526	12.789	30
5037	50.362637	37107.939	56.36666667	169.1	12.9	64.6	8.613333333	0.01	0.01	0.01	0.01	39.585	8.526	12.789	30
5038	50.371867	39883.055	56.36666667	169.1	12.9	64.6	8.613333333	0.01	0.01	0.01	0.01	39.585	8.526	12.789	30
5039	50.380164	41225.631	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.405	8.918	13.377	30
5040	50.39055	41015.654	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.405	8.918	13.377	30
5041	50.400178	43330.743	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.405	8.918	13.377	30
5042	50.41066	43180.141	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.405	8.918	13.377	30
5043	50.420954	40812.364	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5044	50.433522	44025.716	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5045	50.444512	44751.521	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5046	50.450849	44860.385	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5047	50.460104	45464.247	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	49.595	10.682	16.023	30
5048	50.473062	46450.228	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	49.595	10.682	16.023	30
5049	50.480944	44083.129	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	49.595	10.682	16.023	30
5050	50.490594	43461.89	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	49.595	10.682	16.023	30
5051	50.500023	45064.95	81.58333333	244.75	18.68	93.5	12.46666667	0.01	0.01	0.01	0.01	51.415	11.074	16.611	30
5052	50.510162	40836.798	81.58333333	244.75	18.68	93.5	12.46666667	0.01	0.01	0.01	0.01	51.415	11.074	16.611	30
5053	50.520152	45584.091	81.58333333	244.75	18.68	93.5	12.46666667	0.01	0.01	0.01	0.01	51.415	11.074	16.611	30
5054	50.530834	46320.952	81.58333333	244.75	18.68	93.5	12.46666667	0.01	0.01	0.01	0.01	51.415	11.074	16.611	30
5055	50.54065	43288.043	81.58333333	244.75	18.68	93.5	12.46666667	0.01	0.01	0.01	0.01	51.415	11.074	16.611	30
5056	50.551589	42634.32	85.29166667	255.875	19.53	97.75	13.03333333	0.01	0.01	0.01	0.01	50.05	10.78	16.17	30
5057	50.560448	45631.578	85.29166667	255.875	19.53	97.75	13.03333333	0.01	0.01	0.01	0.01	50.05	10.78	16.17	30
5058	50.570537	45940.141	85.29166667	255.875	19.53	97.75	13.03333333	0.01	0.01	0.01	0.01	50.05	10.78	16.17	30
5059	50.581938	38941.788	85.29166667	255.875	19.53	97.75	13.03333333	0.01	0.01	0.01	0.01	50.05	10.78	16.17	30
5060	50.59358	38307.496	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	47.32	10.192	15.288	30
5061	50.602403	42413.34	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	47.32	10.192	15.288	30
5062	50.611962	41822.137	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	47.32	10.192	15.288	30
5063	50.620655	42816.803	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	47.32	10.192	15.288	30
5064	50.633167	44538.315	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5065	50.640676	43683.781	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5066	50.651498	44958.77	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5067	50.662514	44874.013	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5068	50.671999	42498.141	86.775	260.325	19.87	99.45	13.26	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5069	50.683437	43185.578	86.775	260.325	19.87	99.45	13.26	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5070	50.696038	44680.319	86.775	260.325	19.87	99.45	13.26	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5071	50.700987	44831.754	86.775	260.325	19.87	99.45	13.26	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5072	50.713903	44035.408	83.80833333	251.425	19.19	96.05	12.80666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5073	50.723728	44047.367	83.80833333	251.425	19.19	96.05	12.80666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5074	50.730821	44900.388	83.80833333	251.425	19.19	96.05	12.80666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5075	50.740312	44682.024	83.80833333	251.425	19.19	96.05	12.80666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5076	50.750091	45402.575	80.84166667	242.525	18.51	92.65	12.35333333	0.01	0.01	0.01	0.01	48.23	10.388	15.582	30
5077	50.76002	44765.946	80.84166667	242.525	18.51	92.65	12.35333333	0.01	0.01	0.01	0.01	48.23	10.388	15.582	30
5078	50.770008	52721.324	80.84166667	242.525	18.51	92.65	12.35333333	0.01	0.01	0.01	0.01	48.23	10.388	15.582	30
5079	50.781052	52293.765	80.84166667	242.525	18.51	92.65	12.35333333	0.01	0.01	0.01	0.01	48.23	10.388	15.582	30
5080	50.790346	17754.763	80.84166667	242.525	18.51	92.65	12.35333333	0.01	0.01	0.01	0.01	48.23	10.388	15.582	30
5081	50.800674	3761.9517	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	48.685	10.486	15.729	30
5082	50.811785	2361.146	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	48.685	10.486	15.729	30
5083	50.821873	2361.111	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	48.685	10.486	15.729	30
5084	50.832049	2361.111	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	48.685	10.486	15.729	30
5085	50.840816	21710.38	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	46.865	10.094	15.141	30
5086	50.851845	37394.093	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	46.865	10.094	15.141	30
5087	50.860884	40287.814	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	46.865	10.094	15.141	30
5088	50.870751	39031.702	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	46.865	10.094	15.141	30
5089	50.881824	25657.194	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5090	50.892688	10855.528	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5091	50.901551	15469.274	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5092	50.911623	30884.782	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5093	50.922186	40159.484	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5094	50.931181	36163.625	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5095	50.941174	20775.129	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5096	50.95037	5770.9105	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5097	50.961281	11440.91	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5098	50.972637	34116.876	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5099	50.982236	38075.309	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5100	50.990248	43218.69	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5101	51.000055	37516.063	75.65	226.95	17.32	86.7	11.56	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5102	51.010282	41913.137	75.65	226.95	17.32	86.7	11.56	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5103	51.020325	42051.393	75.65	226.95	17.32	86.7	11.56	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5104	51.03102	38620.942	75.65	226.95	17.32	86.7	11.56	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5105	51.040395	42174.201	75.65	226.95	17.32	86.7	11.56	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5106	51.050073	39929.657	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5107	51.060615	38396.092	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5108	51.071305	39488.196	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5109	51.082938	39809.352	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5110	51.093547	38702.645	71.94166667	215.825	16.47	82.45	10.99333333	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5111	51.101158	41395.285	71.94166667	215.825	16.47	82.45	10.99333333	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5112	51.110683	41427.972	71.94166667	215.825	16.47	82.45	10.99333333	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5113	51.121105	40417.156	71.94166667	215.825	16.47	82.45	10.99333333	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5114	51.13226	40723.568	69.71666667	209.15	15.96	79.9	10.65333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5115	51.141729	40097.22	69.71666667	209.15	15.96	79.9	10.65333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5116	51.150931	40383.505	69.71666667	209.15	15.96	79.9	10.65333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5117	51.164049	40958.148	69.71666667	209.15	15.96	79.9	10.65333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5118	51.173596	40486.609	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	44.135	9.506	14.259	30
5119	51.182457	41788.683	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	44.135	9.506	14.259	30
5120	51.192635	42160.897	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	44.135	9.506	14.259	30
5121	51.202957	40561.605	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	44.135	9.506	14.259	30
5122	51.211977	39701.94	62.3	186.9	14.26	71.4	9.52	0.01	0.01	0.01	0.01	42.77	9.212	13.818	30
5123	51.220285	39437.45	62.3	186.9	14.26	71.4	9.52	0.01	0.01	0.01	0.01	42.77	9.212	13.818	30
5124	51.233349	41811.789	62.3	186.9	14.26	71.4	9.52	0.01	0.01	0.01	0.01	42.77	9.212	13.818	30
5125	51.240222	43492.335	62.3	186.9	14.26	71.4	9.52	0.01	0.01	0.01	0.01	42.77	9.212	13.818	30
5126	51.250252	47998.815	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.86	9.016	13.524	30
5127	51.260233	45288.757	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.86	9.016	13.524	30
5128	51.270295	43884.322	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.86	9.016	13.524	30
5129	51.280262	39666.67	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.86	9.016	13.524	30
5130	51.290327	41197.265	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.86	9.016	13.524	30
5131	51.302072	43007.633	57.10833333	171.325	13.07	65.45	8.726666667	0.01	0.01	0.01	0.01	40.495	8.722	13.083	30
5132	51.311089	43679.704	57.10833333	171.325	13.07	65.45	8.726666667	0.01	0.01	0.01	0.01	40.495	8.722	13.083	30
5133	51.320121	44394.182	57.10833333	171.325	13.07	65.45	8.726666667	0.01	0.01	0.01	0.01	40.495	8.722	13.083	30
5134	51.330223	45465.239	57.10833333	171.325	13.07	65.45	8.726666667	0.01	0.01	0.01	0.01	40.495	8.722	13.083	30
5135	51.343431	44002.45	56.36666667	169.1	12.9	64.6	8.613333333	0.01	0.01	0.01	0.01	39.585	8.526	12.789	30
5136	51.350736	38545.267	56.36666667	169.1	12.9	64.6	8.613333333	0.01	0.01	0.01	0.01	39.585	8.526	12.789	30
5137	51.361625	27675.58	56.36666667	169.1	12.9	64.6	8.613333333	0.01	0.01	0.01	0.01	39.585	8.526	12.789	30
5138	51.371997	35661.34	56.36666667	169.1	12.9	64.6	8.613333333	0.01	0.01	0.01	0.01	39.585	8.526	12.789	30
5139	51.382076	37424.773	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.405	8.918	13.377	30
5140	51.390049	37278.788	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.405	8.918	13.377	30
5141	51.401706	41021.531	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.405	8.918	13.377	30
5142	51.411932	43366.303	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.405	8.918	13.377	30
5143	51.420834	41641.164	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5144	51.430337	39996.987	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5145	51.440494	45895.869	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5146	51.450681	52806.326	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5147	51.461542	55687.432	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	49.595	10.682	16.023	30
5148	51.470566	53634.885	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	49.595	10.682	16.023	30
5149	51.482582	53221.142	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	49.595	10.682	16.023	30
5150	51.490658	49691.506	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	49.595	10.682	16.023	30
5151	51.500033	46478.133	81.58333333	244.75	18.68	93.5	12.46666667	0.01	0.01	0.01	0.01	51.415	11.074	16.611	30
5152	51.510086	49755.449	81.58333333	244.75	18.68	93.5	12.46666667	0.01	0.01	0.01	0.01	51.415	11.074	16.611	30
5153	51.520389	47348.9	81.58333333	244.75	18.68	93.5	12.46666667	0.01	0.01	0.01	0.01	51.415	11.074	16.611	30
5154	51.530188	42588.293	81.58333333	244.75	18.68	93.5	12.46666667	0.01	0.01	0.01	0.01	51.415	11.074	16.611	30
5155	51.541337	43832.687	81.58333333	244.75	18.68	93.5	12.46666667	0.01	0.01	0.01	0.01	51.415	11.074	16.611	30
5156	51.550285	45398.256	85.29166667	255.875	19.53	97.75	13.03333333	0.01	0.01	0.01	0.01	50.05	10.78	16.17	30
5157	51.560561	46299.57	85.29166667	255.875	19.53	97.75	13.03333333	0.01	0.01	0.01	0.01	50.05	10.78	16.17	30
5158	51.570586	44241.322	85.29166667	255.875	19.53	97.75	13.03333333	0.01	0.01	0.01	0.01	50.05	10.78	16.17	30
5159	51.580152	50163.377	85.29166667	255.875	19.53	97.75	13.03333333	0.01	0.01	0.01	0.01	50.05	10.78	16.17	30
5160	51.59032	45682.24	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	47.32	10.192	15.288	30
5161	51.601901	42836.175	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	47.32	10.192	15.288	30
5162	51.611748	42825.445	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	47.32	10.192	15.288	30
5163	51.621916	41416.71	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	47.32	10.192	15.288	30
5164	51.633246	41547.208	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5165	51.643034	41711.016	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5166	51.650337	39812.71	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5167	51.660002	39817.026	87.51666667	262.55	20.04	100.3	13.37333333	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5168	51.673398	42611.359	86.775	260.325	19.87	99.45	13.26	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5169	51.683977	42375.083	86.775	260.325	19.87	99.45	13.26	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5170	51.692417	42052.19	86.775	260.325	19.87	99.45	13.26	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5171	51.703689	42826.434	86.775	260.325	19.87	99.45	13.26	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5172	51.710449	44367.078	83.80833333	251.425	19.19	96.05	12.80666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5173	51.721413	46241.707	83.80833333	251.425	19.19	96.05	12.80666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5174	51.732418	47558.115	83.80833333	251.425	19.19	96.05	12.80666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5175	51.740041	46502.245	83.80833333	251.425	19.19	96.05	12.80666667	0.01	0.01	0.01	0.01	46.41	9.996	14.994	30
5176	51.750454	43513.839	80.84166667	242.525	18.51	92.65	12.35333333	0.01	0.01	0.01	0.01	48.23	10.388	15.582	30
5177	51.760175	46157.458	80.84166667	242.525	18.51	92.65	12.35333333	0.01	0.01	0.01	0.01	48.23	10.388	15.582	30
5178	51.770017	51806.743	80.84166667	242.525	18.51	92.65	12.35333333	0.01	0.01	0.01	0.01	48.23	10.388	15.582	30
5179	51.780448	46646.708	80.84166667	242.525	18.51	92.65	12.35333333	0.01	0.01	0.01	0.01	48.23	10.388	15.582	30
5180	51.790134	25540.029	80.84166667	242.525	18.51	92.65	12.35333333	0.01	0.01	0.01	0.01	48.23	10.388	15.582	30
5181	51.800018	8605.9875	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	48.685	10.486	15.729	30
5182	51.810045	5049.4552	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	48.685	10.486	15.729	30
5183	51.820513	2978.3713	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	48.685	10.486	15.729	30
5184	51.83233	2446.5954	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	48.685	10.486	15.729	30
5185	51.842464	2501.2544	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	46.865	10.094	15.141	30
5186	51.850783	28324.556	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	46.865	10.094	15.141	30
5187	51.861732	40510.181	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	46.865	10.094	15.141	30
5188	51.871303	40343.445	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	46.865	10.094	15.141	30
5189	51.882475	33026.285	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5190	51.890877	17217.907	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5191	51.900313	4329.0738	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5192	51.911091	19469.163	77.875	233.625	17.83	89.25	11.9	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5193	51.922433	39921.294	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5194	51.932575	41674.931	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5195	51.943281	42548.841	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5196	51.950227	41860.303	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5197	51.962443	39370.657	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5198	51.972345	41009.564	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5199	51.982963	40993.977	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5200	51.990928	38353.855	79.35833333	238.075	18.17	90.95	12.12666667	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5201	52.000775	39624.402	75.65	226.95	17.32	86.7	11.56	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5202	52.010292	42206.66	75.65	226.95	17.32	86.7	11.56	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5203	52.020207	39301.908	75.65	226.95	17.32	86.7	11.56	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5204	52.030034	39881.214	75.65	226.95	17.32	86.7	11.56	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5205	52.040279	43011.619	75.65	226.95	17.32	86.7	11.56	0.01	0.01	0.01	0.01	45.5	9.8	14.7	30
5206	52.050813	42654.299	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5207	52.060415	37611.342	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5208	52.070594	38547.208	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5209	52.080936	43092.42	74.16666667	222.5	16.98	85	11.33333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5210	52.091601	43621.706	71.94166667	215.825	16.47	82.45	10.99333333	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5211	52.101761	41016.478	71.94166667	215.825	16.47	82.45	10.99333333	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5212	52.11229	42376.769	71.94166667	215.825	16.47	82.45	10.99333333	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5213	52.121487	41209.17	71.94166667	215.825	16.47	82.45	10.99333333	0.01	0.01	0.01	0.01	44.59	9.604	14.406	30
5214	52.131526	40995.177	69.71666667	209.15	15.96	79.9	10.65333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5215	52.140672	42631.659	69.71666667	209.15	15.96	79.9	10.65333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5216	52.150456	43007.783	69.71666667	209.15	15.96	79.9	10.65333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5217	52.160546	41043.898	69.71666667	209.15	15.96	79.9	10.65333333	0.01	0.01	0.01	0.01	45.045	9.702	14.553	30
5218	52.172883	37405.185	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	44.135	9.506	14.259	30
5219	52.182904	37736.63	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	44.135	9.506	14.259	30
5220	52.192762	43082.926	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	44.135	9.506	14.259	30
5221	52.201533	43962.428	66.00833333	198.025	15.11	75.65	10.08666667	0.01	0.01	0.01	0.01	44.135	9.506	14.259	30
5222	52.213014	39678.544	62.3	186.9	14.26	71.4	9.52	0.01	0.01	0.01	0.01	42.77	9.212	13.818	30
5223	52.221142	41446.101	62.3	186.9	14.26	71.4	9.52	0.01	0.01	0.01	0.01	42.77	9.212	13.818	30
5224	52.23014	42684.782	62.3	186.9	14.26	71.4	9.52	0.01	0.01	0.01	0.01	42.77	9.212	13.818	30
5225	52.240937	42768.447	62.3	186.9	14.26	71.4	9.52	0.01	0.01	0.01	0.01	42.77	9.212	13.818	30
5226	52.250205	41028.132	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.86	9.016	13.524	30
5227	52.261746	40029.391	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.86	9.016	13.524	30
5228	52.270437	39176.836	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.86	9.016	13.524	30
5229	52.280548	46207.352	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.86	9.016	13.524	30
5230	52.290717	48181.463	59.33333333	178	13.58	68	9.066666667	0.01	0.01	0.01	0.01	41.86	9.016	13.524	30
